ft,zt,wo_len,ft2,zpt
-0.213245,-0.213627,0.443569,-0.213245,-0.184106
-0.220768,-0.220961,0.443569,-0.220768,-0.191467
-0.228316,-0.229257,0.443569,-0.228316,-0.201309
-0.235885,-0.238602,0.443577,-0.235885,-0.209894
-0.243474,-0.247472,0.443577,-0.243474,-0.216955
-0.251080,-0.254058,0.443585,-0.251080,-0.222101
-0.258701,-0.260576,0.443585,-0.258701,-0.227839
-0.266335,-0.264788,0.443582,-0.266335,-0.230250
-0.273978,-0.277849,0.443582,-0.273978,-0.238949
-0.281630,-0.289628,0.443620,-0.281630,-0.249620
-0.289287,-0.296101,0.443620,-0.289287,-0.256412
-0.296948,-0.306395,0.443674,-0.296948,-0.264945
-0.304609,-0.311699,0.443674,-0.304609,-0.270438
-0.312269,-0.319679,0.443720,-0.312269,-0.275631
-0.319925,-0.324422,0.443720,-0.319925,-0.280931
-0.327574,-0.333788,0.443745,-0.327574,-0.285540
-0.335215,-0.340139,0.443745,-0.335215,-0.289956
-0.342846,-0.345076,0.443746,-0.342846,-0.293363
-0.350463,-0.348385,0.443746,-0.350463,-0.296759
-0.358065,-0.362621,0.443747,-0.358065,-0.310279
-0.365649,-0.373425,0.443747,-0.365649,-0.321718
-0.373213,-0.383035,0.443767,-0.373213,-0.331638
-0.380755,-0.390795,0.443767,-0.380755,-0.343542
-0.388273,-0.397966,0.443814,-0.388273,-0.352289
-0.395764,-0.405255,0.443814,-0.395764,-0.359489
-0.403226,-0.412061,0.443859,-0.403226,-0.369764
-0.410657,-0.420440,0.443859,-0.410657,-0.375546
-0.418054,-0.426301,0.443895,-0.418054,-0.384923
-0.425416,-0.428892,0.443895,-0.425416,-0.390075
-0.432741,-0.442006,0.443944,-0.432741,-0.402351
-0.440025,-0.452791,0.443944,-0.440025,-0.416309
-0.447268,-0.461285,0.444020,-0.447268,-0.428852
-0.454468,-0.468273,0.444020,-0.454468,-0.437575
-0.461621,-0.476626,0.444105,-0.461621,-0.443855
-0.468726,-0.482340,0.444105,-0.468726,-0.450907
-0.475781,-0.486257,0.444153,-0.475781,-0.457163
-0.482785,-0.493940,0.444153,-0.482785,-0.461467
-0.489734,-0.498737,0.444172,-0.489734,-0.468478
-0.496628,-0.498769,0.444172,-0.496628,-0.475294
-0.503464,-0.502590,0.444171,-0.503464,-0.476980
-0.510241,-0.515570,0.444171,-0.510241,-0.489643
-0.516956,-0.524896,0.444188,-0.516956,-0.501335
-0.523608,-0.532049,0.444188,-0.523608,-0.508740
-0.530195,-0.541056,0.444216,-0.530195,-0.518824
-0.536715,-0.548652,0.444216,-0.536715,-0.526128
-0.543168,-0.556417,0.444222,-0.543168,-0.535456
-0.549550,-0.559017,0.444222,-0.549550,-0.543486
-0.555860,-0.563067,0.444229,-0.555860,-0.551134
-0.562098,-0.565081,0.444229,-0.562098,-0.559547
-0.568260,-0.570366,0.444230,-0.568260,-0.565079
-0.574347,-0.571332,0.444230,-0.574347,-0.571524
-0.580356,-0.574745,0.444226,-0.580356,-0.576833
-0.586285,-0.585785,0.444226,-0.586285,-0.589986
-0.592134,-0.595175,0.444235,-0.592134,-0.599542
-0.597901,-0.602067,0.444235,-0.597901,-0.606872
-0.603585,-0.607773,0.444262,-0.603585,-0.615748
-0.609184,-0.613300,0.444262,-0.609184,-0.624029
-0.614698,-0.617834,0.444286,-0.614698,-0.629688
-0.620124,-0.624878,0.444286,-0.620124,-0.634736
-0.625463,-0.626646,0.444296,-0.625463,-0.638648
-0.630712,-0.631019,0.444296,-0.630712,-0.643034
-0.635871,-0.636974,0.444306,-0.635871,-0.643985
-0.640939,-0.639578,0.444306,-0.640939,-0.647740
-0.645915,-0.641117,0.444267,-0.645915,-0.650084
-0.650798,-0.642295,0.444267,-0.650798,-0.653596
-0.655586,-0.644164,0.444209,-0.655586,-0.655406
-0.660280,-0.644756,0.444209,-0.660280,-0.655554
-0.664878,-0.658133,0.444187,-0.664878,-0.666448
-0.669380,-0.665589,0.444187,-0.669380,-0.668728
-0.673785,-0.675594,0.444192,-0.673785,-0.677023
-0.678092,-0.681556,0.444192,-0.678092,-0.682988
-0.682301,-0.686624,0.444214,-0.682301,-0.686679
-0.686411,-0.694284,0.444214,-0.686411,-0.691001
-0.690422,-0.698903,0.444253,-0.690422,-0.695606
-0.694333,-0.704804,0.444253,-0.694333,-0.701243
-0.698144,-0.709629,0.444294,-0.698144,-0.705708
-0.701855,-0.713797,0.444294,-0.701855,-0.710421
-0.705465,-0.718844,0.444329,-0.705465,-0.712244
-0.708973,-0.720970,0.444329,-0.708973,-0.716080
-0.712381,-0.723982,0.444329,-0.712381,-0.716280
-0.715686,-0.722411,0.444329,-0.715686,-0.717339
-0.718891,-0.722009,0.444334,-0.718891,-0.719929
-0.721994,-0.722089,0.444334,-0.721994,-0.719851
-0.724995,-0.722317,0.444333,-0.724995,-0.722036
-0.727895,-0.722854,0.444333,-0.727895,-0.719896
-0.730693,-0.722531,0.444345,-0.730693,-0.718679
-0.733391,-0.722732,0.444345,-0.733391,-0.717948
-0.735987,-0.722318,0.444382,-0.735987,-0.716142
-0.738482,-0.722415,0.444382,-0.738482,-0.714471
-0.740876,-0.719473,0.444443,-0.740876,-0.711448
-0.743171,-0.729657,0.444443,-0.743171,-0.716705
-0.745365,-0.735388,0.444452,-0.745365,-0.721762
-0.747460,-0.738520,0.444452,-0.747460,-0.726134
-0.749457,-0.744303,0.444454,-0.749457,-0.729078
-0.751354,-0.746335,0.444454,-0.751354,-0.733681
-0.753154,-0.753459,0.444454,-0.753154,-0.738804
-0.754857,-0.755522,0.444454,-0.754857,-0.739916
-0.756463,-0.759344,0.444457,-0.756463,-0.744616
-0.757974,-0.764337,0.444457,-0.757974,-0.746548
-0.759389,-0.766398,0.444473,-0.759389,-0.748079
-0.760711,-0.766040,0.444473,-0.760711,-0.748341
-0.761938,-0.769424,0.444500,-0.761938,-0.749519
-0.763074,-0.772822,0.444500,-0.763074,-0.749412
-0.764118,-0.776110,0.444521,-0.764118,-0.751733
-0.765071,-0.778766,0.444521,-0.765071,-0.753032
-0.765935,-0.781547,0.444496,-0.765935,-0.755991
-0.766710,-0.778985,0.444496,-0.766710,-0.755946
-0.767398,-0.779270,0.444493,-0.767398,-0.759977
-0.768000,-0.780298,0.444493,-0.768000,-0.760429
-0.768517,-0.779796,0.444474,-0.768517,-0.760818
-0.768950,-0.777838,0.444474,-0.768950,-0.761940
-0.769300,-0.779402,0.444447,-0.769300,-0.764525
-0.769570,-0.781327,0.444447,-0.769570,-0.767856
-0.769760,-0.780130,0.444408,-0.769760,-0.769426
-0.769871,-0.779399,0.444408,-0.769871,-0.772992
-0.769905,-0.778259,0.444384,-0.769905,-0.772992
-0.769864,-0.775798,0.444384,-0.769864,-0.775439
-0.769749,-0.772358,0.444381,-0.769749,-0.777030
-0.769562,-0.772093,0.444381,-0.769562,-0.777607
-0.769304,-0.769452,0.444381,-0.769304,-0.779491
-0.768976,-0.768694,0.444381,-0.768976,-0.780222
-0.768581,-0.768073,0.444381,-0.768581,-0.779662
-0.768120,-0.767808,0.444381,-0.768120,-0.778095
-0.767595,-0.767005,0.444382,-0.767595,-0.773127
-0.767007,-0.767152,0.444382,-0.767007,-0.769050
-0.766358,-0.766228,0.444382,-0.766358,-0.764687
-0.765651,-0.766752,0.444382,-0.765651,-0.761681
-0.764886,-0.767181,0.444375,-0.764886,-0.760919
-0.764066,-0.765768,0.444375,-0.764066,-0.759122
-0.763193,-0.767391,0.444368,-0.763193,-0.759045
-0.762268,-0.766998,0.444368,-0.762268,-0.756968
-0.761294,-0.767506,0.444363,-0.761294,-0.755242
-0.760272,-0.767903,0.444363,-0.760272,-0.754279
-0.759204,-0.769389,0.444365,-0.759204,-0.754790
-0.758092,-0.767134,0.444365,-0.758092,-0.756071
-0.756939,-0.767234,0.444390,-0.756939,-0.755820
-0.755747,-0.766940,0.444390,-0.755747,-0.755304
-0.754516,-0.767381,0.444420,-0.754516,-0.755238
-0.753250,-0.766322,0.444420,-0.753250,-0.754206
-0.751951,-0.765420,0.444477,-0.751951,-0.756145
-0.750620,-0.765420,0.444477,-0.750620,-0.756797
-0.749260,-0.764230,0.444547,-0.749260,-0.757972
-0.747873,-0.761717,0.444547,-0.747873,-0.758234
-0.746460,-0.760734,0.444633,-0.746460,-0.758743
-0.745025,-0.758789,0.444633,-0.745025,-0.759107
-0.743569,-0.757652,0.444728,-0.743569,-0.761116
-0.742094,-0.748284,0.444728,-0.742094,-0.753024
-0.740603,-0.742749,0.444738,-0.740603,-0.749539
-0.739098,-0.739596,0.444738,-0.739098,-0.743331
-0.737581,-0.737321,0.444738,-0.737581,-0.737982
-0.736053,-0.733217,0.444738,-0.736053,-0.732929
-0.734518,-0.730338,0.444741,-0.734518,-0.725902
-0.732978,-0.728383,0.444741,-0.732978,-0.722489
-0.731434,-0.725979,0.444766,-0.731434,-0.718402
-0.729889,-0.725497,0.444766,-0.729889,-0.715521
-0.728345,-0.723516,0.444800,-0.728345,-0.712421
-0.726804,-0.724667,0.444800,-0.726804,-0.710043
-0.725268,-0.723885,0.444812,-0.725268,-0.708120
-0.723740,-0.723792,0.444812,-0.723740,-0.705437
-0.722222,-0.724919,0.444787,-0.722222,-0.701507
-0.720716,-0.723947,0.444787,-0.720716,-0.701404
-0.719224,-0.722433,0.444763,-0.719224,-0.701457
-0.717748,-0.723093,0.444763,-0.717748,-0.702034
-0.716290,-0.720924,0.444737,-0.716290,-0.699345
-0.714852,-0.720296,0.444737,-0.714852,-0.698502
-0.713437,-0.721690,0.444696,-0.713437,-0.698471
-0.712047,-0.719663,0.444696,-0.712047,-0.697383
-0.710684,-0.720102,0.444656,-0.710684,-0.695261
-0.709349,-0.716766,0.444656,-0.709349,-0.693948
-0.708045,-0.716360,0.444645,-0.708045,-0.694179
-0.706774,-0.715639,0.444645,-0.706774,-0.691364
-0.705538,-0.712789,0.444647,-0.705538,-0.691601
-0.704339,-0.711799,0.444647,-0.704339,-0.688827
-0.703178,-0.709331,0.444663,-0.703178,-0.690390
-0.702058,-0.708850,0.444663,-0.702058,-0.690062
-0.700981,-0.708436,0.444688,-0.700981,-0.690733
-0.699949,-0.707883,0.444688,-0.699949,-0.691061
-0.698963,-0.709103,0.444711,-0.698963,-0.692350
-0.698025,-0.708845,0.444711,-0.698025,-0.691627
-0.697138,-0.710655,0.444725,-0.697138,-0.693059
-0.696302,-0.711373,0.444725,-0.696302,-0.694069
-0.695520,-0.713386,0.444723,-0.695520,-0.696109
-0.694793,-0.715536,0.444723,-0.694793,-0.696795
-0.694124,-0.717970,0.444670,-0.694124,-0.694353
-0.693513,-0.718122,0.444670,-0.693513,-0.696119
-0.692963,-0.718867,0.444638,-0.692963,-0.697598
-0.692475,-0.718353,0.444638,-0.692475,-0.698337
-0.692051,-0.719081,0.444673,-0.692051,-0.698240
-0.691691,-0.717823,0.444673,-0.691691,-0.700185
-0.691398,-0.719669,0.444761,-0.691398,-0.702674
-0.691174,-0.719986,0.444761,-0.691174,-0.702820
-0.691018,-0.722082,0.444876,-0.691018,-0.705401
-0.690934,-0.721136,0.444876,-0.690934,-0.706722
-0.690922,-0.722450,0.445022,-0.690922,-0.707426
-0.690983,-0.720957,0.445022,-0.690983,-0.707372
-0.691120,-0.721428,0.445175,-0.691120,-0.707790
-0.691332,-0.720467,0.445175,-0.691332,-0.708566
-0.691621,-0.719967,0.445336,-0.691621,-0.709340
-0.691989,-0.719007,0.445336,-0.691989,-0.708655
-0.692436,-0.719260,0.445484,-0.692436,-0.709083
-0.692964,-0.717883,0.445484,-0.692964,-0.708533
-0.693573,-0.717806,0.445626,-0.693573,-0.709828
-0.694264,-0.716562,0.445626,-0.694264,-0.710602
-0.695039,-0.717188,0.445761,-0.695039,-0.710312
-0.695897,-0.715713,0.445761,-0.695897,-0.712582
-0.696841,-0.716994,0.445881,-0.696841,-0.713330
-0.697870,-0.714995,0.445881,-0.697870,-0.714280
-0.698986,-0.715038,0.445979,-0.698986,-0.714233
-0.700189,-0.715074,0.445979,-0.700189,-0.714634
-0.701480,-0.716777,0.446052,-0.701480,-0.715128
-0.702858,-0.717276,0.446052,-0.702858,-0.713374
-0.704326,-0.718816,0.446111,-0.704326,-0.712959
-0.705883,-0.718245,0.446111,-0.705883,-0.713588
-0.707529,-0.719326,0.446166,-0.707529,-0.713776
-0.709265,-0.719824,0.446166,-0.709265,-0.715326
-0.711092,-0.721515,0.446216,-0.711092,-0.715081
-0.713008,-0.722981,0.446216,-0.713008,-0.716475
-0.715016,-0.724377,0.446262,-0.715016,-0.718375
-0.717115,-0.725513,0.446262,-0.717115,-0.720109
-0.719304,-0.726301,0.446298,-0.719304,-0.721597
-0.721584,-0.726412,0.446298,-0.721584,-0.721758
-0.723955,-0.727675,0.446319,-0.723955,-0.723395
-0.726417,-0.728159,0.446319,-0.726417,-0.724199
-0.728970,-0.728281,0.446315,-0.728970,-0.724446
-0.731613,-0.729462,0.446315,-0.731613,-0.724752
-0.734347,-0.729824,0.446292,-0.734347,-0.725621
-0.737170,-0.731051,0.446292,-0.737170,-0.726515
-0.740084,-0.731207,0.446258,-0.740084,-0.726869
-0.743086,-0.739004,0.446258,-0.743086,-0.735769
-0.746177,-0.744138,0.446247,-0.746177,-0.738257
-0.749356,-0.750834,0.446247,-0.749356,-0.742980
-0.752623,-0.755715,0.446256,-0.752623,-0.747236
-0.755977,-0.762487,0.446256,-0.755977,-0.750841
-0.759417,-0.767124,0.446270,-0.759417,-0.755091
-0.762943,-0.772331,0.446270,-0.762943,-0.760517
-0.766554,-0.778273,0.446265,-0.766554,-0.765354
-0.770248,-0.782088,0.446265,-0.770248,-0.769980
-0.774026,-0.787586,0.446262,-0.774026,-0.774522
-0.777886,-0.787131,0.446262,-0.777886,-0.777857
-0.781827,-0.787566,0.446261,-0.781827,-0.779935
-0.785848,-0.787600,0.446261,-0.785848,-0.782540
-0.789947,-0.788871,0.446261,-0.789947,-0.785147
-0.794125,-0.790119,0.446261,-0.794125,-0.786070
-0.798379,-0.791393,0.446270,-0.798379,-0.786841
-0.802708,-0.793658,0.446270,-0.802708,-0.787340
-0.807111,-0.794166,0.446293,-0.807111,-0.788005
-0.811587,-0.795482,0.446293,-0.811587,-0.788100
-0.816133,-0.796500,0.446367,-0.816133,-0.787912
-0.820750,-0.809015,0.446367,-0.820750,-0.798311
-0.825434,-0.817179,0.446399,-0.825434,-0.806547
-0.830185,-0.825463,0.446399,-0.830185,-0.813713
-0.835000,-0.832742,0.446410,-0.835000,-0.821048
-0.839879,-0.841756,0.446410,-0.839879,-0.831256
-0.844819,-0.850897,0.446369,-0.844819,-0.839241
-0.849819,-0.856204,0.446369,-0.849819,-0.847161
-0.854877,-0.863982,0.446304,-0.854877,-0.855012
-0.859991,-0.869602,0.446304,-0.859991,-0.861803
-0.865158,-0.875066,0.446237,-0.865158,-0.866996
-0.870378,-0.876385,0.446237,-0.870378,-0.870778
-0.875648,-0.878013,0.446222,-0.875648,-0.873847
-0.880966,-0.878152,0.446222,-0.880966,-0.877091
-0.886329,-0.878626,0.446264,-0.886329,-0.877677
-0.891737,-0.878956,0.446264,-0.891737,-0.880621
-0.897186,-0.879034,0.446372,-0.897186,-0.882385
-0.902675,-0.887614,0.446372,-0.902675,-0.889516
-0.908200,-0.894313,0.446403,-0.908200,-0.896965
-0.913761,-0.900625,0.446403,-0.913761,-0.903943
-0.919354,-0.906112,0.446424,-0.919354,-0.909276
-0.924977,-0.915678,0.446424,-0.924977,-0.916643
-0.930627,-0.922136,0.446442,-0.930627,-0.921475
-0.936303,-0.930174,0.446442,-0.936303,-0.929527
-0.942002,-0.936434,0.446454,-0.942002,-0.934886
-0.947721,-0.943343,0.446454,-0.947721,-0.941576
-0.953458,-0.950295,0.446465,-0.953458,-0.948235
-0.959210,-0.952599,0.446465,-0.959210,-0.949572
-0.964974,-0.955711,0.446503,-0.964974,-0.950573
-0.970748,-0.958960,0.446503,-0.970748,-0.953717
-0.976530,-0.961331,0.446603,-0.976530,-0.955675
-0.982316,-0.970599,0.446603,-0.982316,-0.966204
-0.988104,-0.982594,0.446624,-0.988104,-0.977834
-0.993891,-0.990916,0.446624,-0.993891,-0.986541
-0.999674,-0.998033,0.446628,-0.999674,-0.994774
-1.005450,-1.004712,0.446628,-1.005450,-1.001759
-1.011218,-1.009808,0.446630,-1.011218,-1.008844
-1.016973,-1.014790,0.446630,-1.016973,-1.012891
-1.022713,-1.020012,0.446632,-1.022713,-1.018880
-1.028435,-1.026335,0.446632,-1.028435,-1.024364
-1.034136,-1.031652,0.446635,-1.034136,-1.028300
-1.039814,-1.033991,0.446635,-1.039814,-1.031463
-1.045465,-1.035481,0.446659,-1.045465,-1.033323
-1.051087,-1.036478,0.446659,-1.051087,-1.033415
-1.056676,-1.043519,0.446679,-1.056676,-1.041654
-1.062229,-1.055366,0.446679,-1.062229,-1.051144
-1.067744,-1.063763,0.446684,-1.067744,-1.058039
-1.073217,-1.071587,0.446684,-1.073217,-1.065621
-1.078646,-1.081848,0.446679,-1.078646,-1.073859
-1.084028,-1.087769,0.446679,-1.084028,-1.081076
-1.089359,-1.094677,0.446668,-1.089359,-1.086093
-1.094636,-1.101364,0.446668,-1.094636,-1.094002
-1.099857,-1.105822,0.446659,-1.099857,-1.098908
-1.105019,-1.108235,0.446659,-1.105019,-1.100254
-1.110118,-1.108355,0.446661,-1.110118,-1.101833
-1.115151,-1.109547,0.446661,-1.115151,-1.102362
-1.120116,-1.111290,0.446667,-1.120116,-1.103639
-1.125009,-1.111714,0.446667,-1.125009,-1.104274
-1.129828,-1.112189,0.446681,-1.129828,-1.105882
-1.134569,-1.122473,0.446681,-1.134569,-1.114604
-1.139230,-1.129856,0.446673,-1.139230,-1.122578
-1.143806,-1.138321,0.446673,-1.143806,-1.129349
-1.148297,-1.144209,0.446663,-1.148297,-1.137373
-1.152698,-1.150497,0.446663,-1.152698,-1.142339
-1.157006,-1.156274,0.446659,-1.157006,-1.149985
-1.161219,-1.164085,0.446659,-1.161219,-1.155702
-1.165334,-1.170525,0.446684,-1.165334,-1.160183
-1.169347,-1.173104,0.446684,-1.169347,-1.165278
-1.173256,-1.177418,0.446710,-1.173256,-1.169680
-1.177058,-1.182569,0.446710,-1.177058,-1.173255
-1.180751,-1.185011,0.446716,-1.180751,-1.175347
-1.184330,-1.188142,0.446716,-1.184330,-1.176598
-1.187794,-1.190027,0.446712,-1.187794,-1.177777
-1.191140,-1.191111,0.446712,-1.191140,-1.177585
-1.194364,-1.191746,0.446724,-1.194364,-1.179721
-1.197465,-1.190790,0.446724,-1.197465,-1.180509
-1.200439,-1.189535,0.446797,-1.200439,-1.182090
-1.203284,-1.191318,0.446797,-1.203284,-1.178773
-1.205997,-1.192512,0.446917,-1.205997,-1.180215
-1.208575,-1.191088,0.446917,-1.208575,-1.180910
-1.211017,-1.199095,0.447013,-1.211017,-1.188710
-1.213318,-1.205822,0.447013,-1.213318,-1.195263
-1.215478,-1.207013,0.447044,-1.215478,-1.198637
-1.217492,-1.213264,0.447044,-1.217492,-1.205899
-1.219360,-1.218274,0.447045,-1.219360,-1.209659
-1.221077,-1.223164,0.447045,-1.221077,-1.215174
-1.222643,-1.224661,0.447050,-1.222643,-1.220803
-1.224055,-1.226706,0.447050,-1.224055,-1.224511
-1.225310,-1.227336,0.447061,-1.225310,-1.222660
-1.226406,-1.229771,0.447061,-1.226406,-1.226872
-1.227340,-1.228177,0.447067,-1.227340,-1.226853
-1.228112,-1.229115,0.447067,-1.228112,-1.226162
-1.228718,-1.228743,0.447067,-1.228718,-1.226546
-1.229156,-1.228202,0.447067,-1.229156,-1.228213
-1.229425,-1.226859,0.447052,-1.229425,-1.227017
-1.229523,-1.226368,0.447052,-1.229523,-1.226865
-1.229446,-1.226405,0.447039,-1.229446,-1.227015
-1.229195,-1.226802,0.447039,-1.229195,-1.228573
-1.228766,-1.224585,0.447023,-1.228766,-1.230641
-1.228158,-1.224094,0.447023,-1.228158,-1.231290
-1.227369,-1.224736,0.447019,-1.227369,-1.232872
-1.226398,-1.226257,0.447019,-1.226398,-1.234717
-1.225243,-1.226438,0.447019,-1.225243,-1.234826
-1.223901,-1.226430,0.447019,-1.223901,-1.233897
-1.222373,-1.226486,0.447021,-1.222373,-1.232881
-1.220656,-1.226638,0.447021,-1.220656,-1.232734
-1.218749,-1.223139,0.447027,-1.218749,-1.230712
-1.216650,-1.226771,0.447027,-1.216650,-1.227357
-1.214359,-1.228891,0.447010,-1.214359,-1.229676
-1.211873,-1.228780,0.447010,-1.211873,-1.228826
-1.209192,-1.221572,0.446960,-1.209192,-1.220543
-1.206315,-1.216096,0.446960,-1.206315,-1.215647
-1.203241,-1.209863,0.446937,-1.203241,-1.208226
-1.199968,-1.205724,0.446937,-1.199968,-1.203946
-1.196495,-1.200202,0.446918,-1.196495,-1.198353
-1.192823,-1.194492,0.446918,-1.192823,-1.194946
-1.188949,-1.191082,0.446906,-1.188949,-1.190947
-1.184874,-1.183669,0.446906,-1.184874,-1.186840
-1.180596,-1.177100,0.446918,-1.180596,-1.180796
-1.176115,-1.171252,0.446918,-1.176115,-1.175170
-1.171430,-1.167180,0.446922,-1.171430,-1.170504
-1.166542,-1.163637,0.446922,-1.166542,-1.164522
-1.161448,-1.161201,0.446922,-1.161448,-1.160078
-1.156150,-1.157501,0.446922,-1.156150,-1.154816
-1.150646,-1.154505,0.446927,-1.150646,-1.150120
-1.144937,-1.151911,0.446927,-1.144937,-1.145404
-1.139023,-1.149383,0.446948,-1.139023,-1.141827
-1.132902,-1.147335,0.446948,-1.132902,-1.140168
-1.126576,-1.140087,0.446961,-1.126576,-1.131309
-1.120044,-1.131749,0.446961,-1.120044,-1.122185
-1.113307,-1.122320,0.446975,-1.113307,-1.114930
-1.106364,-1.114473,0.446975,-1.106364,-1.108399
-1.099216,-1.106115,0.446984,-1.099216,-1.100224
-1.091863,-1.098467,0.446984,-1.091863,-1.093451
-1.084305,-1.087393,0.446994,-1.084305,-1.085382
-1.076543,-1.081663,0.446994,-1.076543,-1.076104
-1.068578,-1.075115,0.447022,-1.068578,-1.065598
-1.060410,-1.070299,0.447022,-1.060410,-1.061459
-1.052040,-1.059239,0.447052,-1.052040,-1.049974
-1.043467,-1.050011,0.447052,-1.043467,-1.042337
-1.034694,-1.040172,0.447065,-1.034694,-1.032635
-1.025721,-1.030238,0.447065,-1.025721,-1.022958
-1.016549,-1.019979,0.447072,-1.016549,-1.013000
-1.007179,-1.011486,0.447072,-1.007179,-1.004315
-0.997612,-1.004583,0.447079,-0.997612,-0.996604
-0.987849,-0.999276,0.447079,-0.987849,-0.989002
-0.977891,-0.990627,0.447100,-0.977891,-0.981220
-0.967740,-0.975984,0.447100,-0.967740,-0.967849
-0.957396,-0.962641,0.447103,-0.957396,-0.954474
-0.946862,-0.952893,0.447103,-0.946862,-0.945721
-0.936139,-0.941978,0.447114,-0.936139,-0.934256
-0.925227,-0.933749,0.447114,-0.925227,-0.924977
-0.914129,-0.924782,0.447135,-0.914129,-0.915371
-0.902847,-0.917835,0.447135,-0.902847,-0.906133
-0.891382,-0.900215,0.447148,-0.891382,-0.893446
-0.879735,-0.885284,0.447148,-0.879735,-0.880066
-0.867910,-0.872903,0.447152,-0.867910,-0.868480
-0.855906,-0.862600,0.447152,-0.855906,-0.856721
-0.843728,-0.849792,0.447168,-0.843728,-0.844386
-0.831376,-0.840624,0.447168,-0.831376,-0.836343
-0.818852,-0.823521,0.447175,-0.818852,-0.820588
-0.806159,-0.804155,0.447175,-0.806159,-0.804406
-0.793299,-0.792350,0.447174,-0.793299,-0.789529
-0.780274,-0.780949,0.447174,-0.780274,-0.779488
-0.767087,-0.769262,0.447178,-0.767087,-0.767635
-0.753740,-0.759681,0.447178,-0.753740,-0.753151
-0.740234,-0.741586,0.447180,-0.740234,-0.734964
-0.726574,-0.727132,0.447180,-0.726574,-0.719599
